Movie Name,Genre,has_woman_first_name,has_man_first_name,has_last_name,has_complete_woman_name,has_complete_man_name,names_found
Il medium ,Film,False,False,False,False,False,[]
Il meglio di te,Film,False,False,False,False,False,[]
Il menù della felicità,Film,False,False,False,False,False,[]
Il mercante di stoffe,Film,False,False,False,False,False,[]
Il Messia,Film,False,False,False,False,False,[]
Il microfono è vostro,Film,False,False,False,False,False,[]
Il miglior Natale della mia vita,Film,False,False,False,False,False,[]
Il minestrone,Film,False,False,False,False,False,[]
Il mio amico Eric ,Film,False,True,False,False,False,['Eric']
Il mio amico Jeff,Film,False,True,False,False,False,['Jeff']
Il mio anno stranissimo,Film,False,False,False,False,False,[]
Il mio corpo per un poker,Film,False,False,False,False,False,[]
Il mio corpo vi seppellirà,Film,False,False,False,False,False,[]
Il mio desiderio per Natale,Film,False,False,False,False,False,[]
Il mio incubo viene dal passato,Film,False,False,False,False,False,[]
Il mio prossimo matrimonio (lingua originale),Film,False,False,False,False,False,[]
Il mistero di Oberwald,Film,False,False,False,False,False,[]
Il monaco di Monza,Film,False,False,False,False,False,[]
Il mulino del Po,Film,False,False,False,False,False,[]
Il Natale della mamma imperfetta,Film,False,False,False,False,False,[]
Il nemico di mia moglie,Film,False,False,False,False,False,[]
Il nostro tempo,Film,False,False,False,False,False,[]
Il padre,Film,False,False,False,False,False,[]
Il padre d'Italia,Film,False,False,False,False,False,[]
Il paese perduto,Film,False,False,False,False,False,[]
Il Pap'occhio,Film,False,False,False,False,False,[]
Il paradiso del pavone,Film,False,False,False,False,False,[]
Il paradiso probabilmente,Film,False,False,False,False,False,[]
Il peccato - Il furore di Michelangelo,Film,False,True,True,False,True,['Michelangelo']
Il permesso - 48 ore fuori,Film,False,False,False,False,False,[]
Il pianeta delle scimmie,Film,False,False,False,False,False,[]
Il Piccolo Lord ,Film,False,False,False,False,False,[]
Il pirata Barbanera,Film,False,False,False,False,False,['Barbanera']
Il pistolero segnato da Dio,Film,False,False,False,False,False,[]
Il più grande uomo scimmia del Pleistocene,Film,False,False,False,False,False,[]
Il ponte dei sospiri,Film,False,False,False,False,False,[]
Il potere dei soldi,Film,False,False,False,False,False,[]
Il pranzo della domenica,Film,False,False,False,False,False,[]
Il Pretore,Film,False,False,False,False,False,[]
Il prezzo del potere,Film,False,False,False,False,False,[]
Il prezzo dell'arte,Film,False,False,False,False,False,[]
Il prigioniero di Santa Cruz,Film,False,False,False,False,False,[]
Il Primo Re,Film,False,False,False,False,False,[]
Il primo ribelle,Film,False,False,False,False,False,[]
Il primo uomo,Film,False,False,False,False,False,[]
Il principe che ho sempre sognato,Film,False,False,False,False,False,[]
Il Principe di Roma,Film,False,False,False,False,False,[]
Il professor Cenerentolo,Film,False,False,False,False,False,[]
Il quinto potere,Film,False,False,False,False,False,[]
Il racconto dei racconti,Film,False,False,False,False,False,[]
Il Ragazzo Invisibile - Seconda Generazione,Film,False,False,False,False,False,[]
Il re dell'Africa,Film,False,False,False,False,False,[]
Il Regno (2020),Film,False,False,False,False,False,[]
Il relitto,Film,False,False,False,False,False,[]
Il responsabile delle risorse umane,Film,False,False,False,False,False,[]
Il resto del Pap'occhio (Tutto quello che non avete visto del Pap'occhio),Film,False,False,False,False,False,[]
Il ribelle (1944),Film,False,False,False,False,False,[]
Il Ritorno del Piccolo Lord,Film,False,False,False,False,False,[]
Il romanzo di un ladro di cavalli,Film,False,False,False,False,False,[]
Il rossetto,Film,False,False,False,False,False,[]
Il sapore del riso al tè verde,Film,False,False,False,False,False,[]
Il sapore del successo,Film,False,False,False,False,False,[]
Il seduttore,Film,False,False,False,False,False,[]
Il segno di Venere,Film,False,False,False,False,False,[]
Il segreto del medaglione,Film,False,False,False,False,False,[]
Il segreto dello sparviero nero,Film,False,False,False,False,False,[]
Il signor Diavolo,Film,False,False,False,False,False,[]
"Il signor Robinson, mostruosa storia d'amore e d'avventure",Film,False,False,True,False,False,['Robinson']
Il signore e la signora Smith,Film,False,False,True,False,False,['Smith']
Il silenzio,Film,False,False,False,False,False,[]
Il silenzio grande,Film,False,False,False,False,False,[]
Il sindaco del rione Sanità - Il film,Film,False,False,False,False,False,[]
Il sogno di Francesco,Film,False,True,False,False,False,['Francesco']
Il Sol dell'Avvenire,Film,False,False,False,False,False,[]
Il sole negli occhi (2001),Film,False,False,False,False,False,[]
Il sospetto (1941),Film,False,False,False,False,False,[]
Il suo nome è Donna Rosa,Film,True,False,True,True,False,"['Donna', 'Rosa']"
Il teorema di Margherita,Film,True,False,False,False,False,['Margherita']
Il tesoro di Vera Cruz,Film,True,False,False,False,False,['Vera']
Il tesoro sommerso,Film,False,False,False,False,False,[]
Il testimone deve tacere,Film,False,False,False,False,False,[]
Il tiranno di Padova,Film,False,False,False,False,False,[]
Il traditore,Film,False,False,False,False,False,[]
Il traditore (2019),Film,False,False,False,False,False,[]
Il traduttore,Film,False,False,False,False,False,[]
Il trionfo di Maciste,Film,False,False,False,False,False,['Maciste']
Il tuo ex non muore mai,Film,False,False,False,False,False,[]
Il tuo ultimo sguardo,Film,False,False,False,False,False,[]
Il vagabondo della foresta,Film,False,False,False,False,False,[]
Il vegetariano,Film,False,False,False,False,False,[]
Il velo nuziale - Luna di miele in Grecia,Film,False,False,False,False,False,[]
Il velo nuziale - Ritorno a Venezia,Film,False,False,False,False,False,[]
Il velo nuziale - Una dolce attesa,Film,False,False,False,False,False,[]
Il vendicatore,Film,False,False,False,False,False,[]
Il vendicatore mascherato,Film,False,False,False,False,False,[]
Il vento che accarezza l'erba,Film,False,False,False,False,False,[]
Il viaggio di Yao,Film,False,True,False,False,False,['Yao']
Il vichingo venuto dal sud,Film,False,False,False,False,False,[]
Il vigneto dell'amore,Film,False,False,False,False,False,[]
Immenhof - La grande promessa,Film,False,False,False,False,False,[]
Immortals,Film,False,False,False,False,False,[]
In cerca di felicità,Film,False,False,False,False,False,[]
In famiglia,Film,False,False,False,False,False,[]
In guardia!,Film,False,False,False,False,False,[]
In guerra per amore,Film,False,False,False,False,False,[]
In nome della legge,Film,False,False,False,False,False,[]
In questo mondo libero...,Film,False,False,False,False,False,[]
In un posto bellissimo,Film,False,False,False,False,False,[]
"Incensurato, provata disonestà, carriera assicurata, cercasi",Film,False,False,False,False,False,[]
Incompresa,Film,False,False,False,False,False,[]
Incontri proibiti,Film,False,False,False,False,False,[]
Indio 2 - La rivolta,Film,False,False,False,False,False,[]
"Infanzia, vocazione e prime esperienze di Giacomo Casanova, veneziano",Film,False,True,True,False,True,"['Giacomo', 'Casanova']"
Inferno,Film,False,False,False,False,False,[]
Influencer - L'isola delle illusioni,Film,False,False,False,False,False,[]
Inganni e bugie,Film,False,False,False,False,False,[]
Inganno letale,Film,False,False,False,False,False,[]
Innamorarsi a Bora Bora,Film,False,False,False,False,False,[]
Insospettabile follia,Film,False,False,False,False,False,[]
Interiors,Film,False,False,False,False,False,[]
Intrigo a Malta,Film,False,False,False,False,False,[]
Io che amo solo te,Film,False,False,False,False,False,[]
Io e Annie,Film,True,False,False,False,False,['Annie']
Io e lei,Film,False,False,False,False,False,[]
Io e Spotty,Film,False,False,False,False,False,[]
Io la conoscevo bene,Film,False,False,False,False,False,[]
Io Rom romantica,Film,False,False,False,False,False,[]
Io Semiramide,Film,True,False,False,False,False,['Semiramide']
Io sono,Film,False,False,False,False,False,[]
Io sono Tempesta,Film,False,False,False,False,False,[]
Io sì tu no,Film,False,False,False,False,False,[]
Io zombo tu zombi lei zomba,Film,False,False,False,False,False,[]
"Io, Chiara e lo Scuro",Film,True,False,False,False,False,['Chiara']
Isabelle,Film,True,False,False,False,False,['Isabelle']
Istruzioni romantiche per danzare senza gravità,Film,False,False,False,False,False,[]
Iuventa,Film,False,False,False,False,False,[]
Jackie and Oopjen,Film,True,False,False,False,False,"['Jackie', 'Oopjen']"
Jess il bandito,Film,True,False,False,False,False,['Jess']
Jesus Rolls - Quintana è tornato,Film,False,True,True,False,False,"['Jesus', 'Quintana']"
Jimmy's Hall - Una storia d'amore e libertà,Film,False,True,False,False,False,['Jimmy']
JL Ranch,Film,False,False,False,False,False,[]
Johnny Oro,Film,False,True,True,False,True,"['Johnny', 'Oro']"
"Jolanda, la figlia del Corsaro Nero (Film)",Film,True,False,False,False,False,['Jolanda']
Jonathan degli orsi,Film,False,True,False,False,False,['Jonathan']
Kapò,Film,False,False,False,False,False,[]
Kean - Genio e sregolatezza,Film,False,False,True,False,False,['Kean']
Kill me if you can,Film,False,False,False,False,False,[]
Killer dal sangue blu,Film,False,False,False,False,False,[]
Kinemacolor,Film,False,False,False,False,False,[]
King Kong,Film,False,False,False,False,False,[]
Klod,Film,False,True,False,False,False,['Klod']
Km9,Film,False,False,False,False,False,[]
L'afide e la formica,Film,False,False,False,False,False,[]
L'agnello,Film,False,False,False,False,False,[]
L'altra madre di mia figlia,Film,False,False,False,False,False,[]
L'altra verità,Film,False,False,False,False,False,[]
L'Ammiratrice,Film,False,False,False,False,False,[]
L'amore a domicilio,Film,False,False,False,False,False,[]
L'amore che vorrei,Film,False,False,False,False,False,[]
L'amore in città,Film,False,False,False,False,False,[]
L'amore non si sa,Film,False,False,False,False,False,[]
L'amore rubato,Film,False,False,False,False,False,[]
L'amore secondo Isabelle,Film,True,False,False,False,False,['Isabelle']
L'amore senza volto (lingua originale),Film,False,False,False,False,False,[]
L'anfora di Clio,Film,True,False,False,False,False,['Clio']
L'Aquarium et la Nation,Film,False,False,False,False,False,[]
L'aquilone di Claudio,Film,False,True,False,False,False,['Claudio']
L'arbitro (1974),Film,False,False,False,False,False,[]
L'aria salata,Film,False,False,False,False,False,[]
L'armata Brancaleone,Film,False,False,True,False,False,['Brancaleone']
L'Arminuta,Film,False,False,False,False,False,[]
L'asino d'oro: processo per fatti strani contro Lucius Apuleius cittadino romano,Film,False,True,True,False,True,['Lucius Apuleius']
L'assedio di Siracusa,Film,False,False,False,False,False,[]
L'Atalante,Film,False,False,False,False,False,[]
L'avamposto telegrafico,Film,False,False,False,False,False,[]
L'avaro (Film),Film,False,False,False,False,False,[]
L'avventuriero di Macao,Film,False,False,False,False,False,[]
L'eletto,Film,False,False,False,False,False,[]
L'Equilibrio,Film,False,False,False,False,False,[]
L'era legale,Film,False,False,False,False,False,[]
L'eroe,Film,False,False,False,False,False,[]
L'eroe della strada,Film,False,False,False,False,False,[]
L'estate addosso,Film,False,False,False,False,False,[]
L'estate del mio primo bacio,Film,False,False,False,False,False,[]
L'età imperfetta,Film,False,False,False,False,False,[]
L'evaso,Film,False,False,False,False,False,[]
L'evaso (1971) ,Film,False,False,False,False,False,[]
L'imperatore di Capri,Film,False,False,False,False,False,[]
L'impiegato,Film,False,False,False,False,False,[]
L'intraprendente signor Dick,Film,False,True,True,False,True,['Dick']
L'intrusa (2016),Film,False,False,False,False,False,[]
L'inventore di giochi,Film,False,False,False,False,False,[]
L'isola dei delfini,Film,False,False,False,False,False,[]
L'isola del vero amore,Film,False,False,False,False,False,[]
L'isola misteriosa e il capitano Nemo,Film,False,False,True,False,True,['Nemo']
L'odissea di Shooom,Film,False,False,False,False,False,[]
L'odore della notte,Film,False,False,False,False,False,[]
L'ombra del passato,Film,False,False,False,False,False,[]
L'onorevole Angelina,Film,True,False,True,True,False,['Angelina']
L'ora di religione (Il sorriso di mia madre),Film,False,False,False,False,False,[]
L'ordine delle cose,Film,False,False,False,False,False,[]
L'Ordre,Film,False,False,False,False,False,[]
L'oro di Roma,Film,False,False,False,False,False,[]
L'ospite,Film,False,False,False,False,False,[]
L'uccello dalle piume di cristallo,Film,False,False,False,False,False,[]
L'udienza,Film,False,False,False,False,False,[]
L'ufficiale e la spia,Film,False,False,False,False,False,[]
L'ultima estate a Tangeri,Film,False,False,False,False,False,[]
L'ultima violenza,Film,False,False,False,False,False,[]
L'ultimo capodanno,Film,False,False,False,False,False,[]
L'ultimo guappo,Film,False,False,False,False,False,[]
L'ultimo piano,Film,False,False,False,False,False,[]
L'ultimo spegne la luce,Film,False,False,False,False,False,[]
L'uomo che ride,Film,False,False,False,False,False,[]
L'uomo dal fiore in bocca (film),Film,False,False,False,False,False,[]
L'uomo di Hong Kong,Film,False,False,False,False,False,[]
L'uomo di paglia,Film,False,False,False,False,False,[]
L'uomo fedele,Film,False,False,False,False,False,[]
L'uomo leopardo,Film,False,False,False,False,False,[]
L'uomo nell'ombra,Film,False,False,False,False,False,[]
La bambola di pezza,Film,False,False,False,False,False,[]
La banda degli onesti,Film,False,False,False,False,False,[]
La Battaglia a Elderbush Gulch,Film,False,False,False,False,False,[]
La battaglia della Neretva,Film,False,False,False,False,False,[]
La bella avventura,Film,False,False,False,False,False,[]
La bella di Roma,Film,False,False,False,False,False,[]
La bohème,Film,False,False,False,False,False,[]
La Bohème (di Mario Martone),Film,False,True,True,False,True,['Mario Martone']
La bottega dell'orefice,Film,False,False,False,False,False,[]
La brava moglie,Film,False,False,False,False,False,[]
La caduta - Gli ultimi giorni di Hitler,Film,False,False,True,False,False,['Hitler']
La caduta delle aquile,Film,False,False,False,False,False,[]
La cagna,Film,False,False,False,False,False,[]
La calza magica,Film,False,False,False,False,False,[]
La carica degli Apaches,Film,False,False,False,False,False,[]
La carovana dei mormoni,Film,False,False,False,False,False,[]
La carrozza d'oro,Film,False,False,False,False,False,[]
La casa dei nostri sogni,Film,False,False,False,False,False,[]
La casa in fondo al lago,Film,False,False,False,False,False,[]
La cena di Natale,Film,False,False,False,False,False,[]
La ciociara,Film,False,False,False,False,False,[]
La città della paura,Film,False,False,False,False,False,[]
La collina della libertà,Film,False,False,False,False,False,[]
La competizione,Film,False,False,False,False,False,[]
La coppia dei campioni,Film,False,False,False,False,False,[]
La corrispondenza,Film,False,False,False,False,False,[]
La corsa dell'innocente,Film,False,False,False,False,False,[]
La cosa da un altro mondo,Film,False,False,False,False,False,[]
La croce di fuoco,Film,False,False,False,False,False,[]
La crociata,Film,False,False,False,False,False,[]
La Custodia,Film,False,False,False,False,False,[]
La dama e l'avventuriero,Film,False,False,False,False,False,[]
La discoteca,Film,False,False,False,False,False,[]
La Divina Commedia,Film,False,False,False,False,False,[]
La domenica della buona gente,Film,False,False,False,False,False,[]
La dominatrice,Film,False,False,False,False,False,[]
La donna del bandito,Film,False,False,False,False,False,[]
La donna della domenica (Film),Film,False,False,False,False,False,[]
La donna sfregiata,Film,False,False,False,False,False,[]
La doppia faccia del mio passato,Film,False,False,False,False,False,[]
La falena d'argento,Film,False,False,False,False,False,[]
La famosa invasione degli Orsi in Sicilia,Film,False,False,False,False,False,[]
La felicità è un sistema complesso,Film,False,False,False,False,False,[]
La Fellinette,Film,True,False,False,False,False,['Fellinette']
La fiamma sul ghiaccio,Film,False,False,False,False,False,[]
La folle vita,Film,False,False,False,False,False,[]
La follia bussa alla porta,Film,False,False,False,False,False,[]
La follia della mia gemella,Film,False,False,False,False,False,[]
La France Contre Les Robots,Film,False,False,False,False,False,[]
La freccia nel fianco,Film,False,False,False,False,False,[]
La fuitina sbagliata,Film,False,False,False,False,False,[]
La furia dei Barbari,Film,False,False,False,False,False,[]
La grande conquista,Film,False,False,False,False,False,[]
La guerra dei cafoni,Film,False,False,False,False,False,[]
La legge è legge,Film,False,False,False,False,False,[]
"La liceale, il diavolo e l'acquasanta",Film,False,False,False,False,False,[]
La linea francese,Film,False,False,False,False,False,[]
La lotta,Film,False,False,False,False,False,[]
La lunga notte del '43,Film,False,False,False,False,False,[]
La mala ordina,Film,False,False,False,False,False,[]
La maman et la putain,Film,False,False,False,False,False,[]
La mia famiglia a soqquadro,Film,False,False,False,False,False,[]
La mia vita al castello,Film,False,False,False,False,False,[]
La migliore avventura della mia vita,Film,False,False,False,False,False,[]
La mina,Film,False,False,False,False,False,[]
La moglie di mio marito,Film,False,False,False,False,False,[]
"La natation par Jean Taris, champion de France",Film,False,True,True,False,True,['Jean Taris']
La nave bianca,Film,False,False,False,False,False,[]
La Noire de...,Film,False,False,False,False,False,[]
La nostra grande famiglia,Film,False,False,False,False,False,[]
La nostra vita,Film,False,False,False,False,False,[]
La notte,Film,False,False,False,False,False,[]
La notte brucia,Film,False,False,False,False,False,[]
La notte è piccola per noi,Film,False,False,False,False,False,[]
La parrucchiera,Film,False,False,False,False,False,[]
La parte degli angeli,Film,False,False,False,False,False,[]
La pattuglia sperduta (lingua originale),Film,False,False,False,False,False,[]
La pazza gioia,Film,False,False,False,False,False,[]
La pelle dell'orso,Film,False,False,False,False,False,[]
La piscina,Film,False,False,False,False,False,[]
La più grande rapina del west,Film,False,False,False,False,False,[]
La principessa Sissi,Film,True,False,False,False,False,['Sissi']
La profezia dell'armadillo ,Film,False,False,False,False,False,[]
La promessa dell'assassino,Film,False,False,False,False,False,[]
La Ragazza dei Tulipani,Film,False,False,False,False,False,[]
La ragazza del mondo,Film,False,False,False,False,False,[]
La ragazza del palio,Film,False,False,False,False,False,[]
La ragazza del punk innamorato,Film,False,False,False,False,False,[]
La ragazza del treno,Film,False,False,False,False,False,[]
La ragazza della Quinta Strada,Film,False,False,False,False,False,[]
La ragazza di Bube,Film,False,False,False,False,False,[]
La ragazza ha volato,Film,False,False,False,False,False,[]
La Regina di Cuori,Film,False,False,False,False,False,[]
La regola d'oro,Film,False,False,False,False,False,[]
La regola del silenzio,Film,False,False,False,False,False,[]
La regola delle 3 mogli,Film,False,False,False,False,False,[]
La ricetta del delitto perfetto,Film,False,False,False,False,False,[]
La risaia,Film,False,False,False,False,False,[]
La rivincita,Film,False,False,False,False,False,[]
La rivolta dei barbari,Film,False,False,False,False,False,[]
La rivolta dei sette,Film,False,False,False,False,False,[]
La Rosa Blu,Film,False,False,False,False,False,[]
La sai l'ultima sui matti?,Film,False,False,False,False,False,[]
La Santa,Film,False,False,False,False,False,[]
La scelta (Film),Film,False,False,False,False,False,[]
La scelta di Maria,Film,True,False,False,False,False,['Maria']
La scimitarra del saraceno,Film,False,False,False,False,False,[]
La seconda chance,Film,False,False,False,False,False,[]
La seconda via,Film,False,False,False,False,False,[]
La settima vittima,Film,False,False,False,False,False,[]
La sfida,Film,False,False,False,False,False,[]
La spada e la croce,Film,False,False,False,False,False,[]
La sposa di neve,Film,False,False,False,False,False,[]
La sposa non può attendere,Film,False,False,False,False,False,[]
La squadra di Marco,Film,False,True,False,False,False,['Marco']
La stanza più fredda,Film,False,False,False,False,False,[]
La Stella dei Re,Film,False,False,False,False,False,[]
La stoffa dei sogni,Film,False,False,False,False,False,[]
La strada per Fort Alamo,Film,False,False,False,False,False,[]
La strana signora della porta accanto,Film,False,False,False,False,False,[]
La supertestimone,Film,False,False,False,False,False,[]
La taglia è tua... l'uomo l'ammazzo io,Film,False,False,False,False,False,[]
La Tana (Film),Film,True,False,False,False,False,['Tana']
La tardona,Film,False,False,False,False,False,[]
La tenda rossa,Film,False,False,False,False,False,[]
La tenerezza,Film,False,False,False,False,False,[]
La Terra dei Santi,Film,False,False,False,False,False,[]
La terra dell'abbastanza,Film,False,False,False,False,False,[]
La testimonianza,Film,False,False,False,False,False,[]
La tigre dei sette mari,Film,False,False,False,False,False,[]
La tigre venuta dal fiume Kwai,Film,False,False,False,False,False,[]
La tristezza ha il sonno leggero,Film,False,False,False,False,False,[]
La vacanza,Film,False,False,False,False,False,[]
La veduta luminosa,Film,False,False,False,False,False,[]
La vendetta è un piatto che si serve freddo,Film,False,False,False,False,False,[]
La venere dei pirati,Film,True,False,False,False,False,['Venere']
La veritaaaà,Film,False,False,False,False,False,[]
La verità inventata - A thousand lines,Film,False,False,False,False,False,[]
La vita in comune,Film,False,False,False,False,False,[]
La vita in un attimo,Film,False,False,False,False,False,[]
La vita possibile,Film,False,False,False,False,False,[]
La vita è bella,Film,False,False,False,False,False,[]
Lacrime delle Dolomiti di Sesto,Film,False,False,False,False,False,[]
Ladro lui ladra lei,Film,False,False,False,False,False,[]
Lago in pericolo,Film,False,False,False,False,False,[]
Land,Film,False,False,False,False,False,[]
Lasciami per sempre,Film,False,False,False,False,False,[]
Lasciati andare,Film,False,False,False,False,False,[]
Last Knights,Film,False,False,True,False,False,['Knights']
Latin Lover,Film,False,False,False,False,False,[]
Lazzaro felice,Film,False,True,False,False,False,['Lazzaro']
Le affinità elettive,Film,False,False,False,False,False,[]
Le amiche,Film,False,False,False,False,False,[]
Le avventure di Mary Read,Film,True,False,True,True,False,"['Mary', 'Read', 'Mary Read']"
Le avventure di San Nicola,Film,False,True,False,False,False,['Nicola']
Le avventure e gli amori di Scaramouche,Film,False,False,False,False,False,['Scaramouche']
Le baccanti,Film,False,False,False,False,False,[]
Le bugie hanno gli occhi verdi,Film,False,False,False,False,False,[]
Le bugie scorrono nel sangue,Film,False,False,False,False,False,[]
Le cascate dell'amore,Film,False,False,False,False,False,[]
Le catene della colpa,Film,False,False,False,False,False,[]
Le confessioni,Film,False,False,False,False,False,[]
Le due tigri,Film,False,False,False,False,False,[]
Le fatiche di Ercole,Film,False,True,False,False,False,['Ercole']
Le Idi di marzo,Film,False,False,False,False,False,[]
Le jene di Chicago,Film,False,False,False,False,False,[]
Le meraviglie di Aladino,Film,False,True,False,False,False,['Aladino']
Le mie due mogli,Film,False,False,False,False,False,[]
Le miserie del Signor Travet,Film,False,False,True,False,False,['Travet']
Le mura di Bergamo,Film,False,False,False,False,False,[]
Le notti bianche,Film,False,False,False,False,False,[]
Le ore sono contate,Film,False,False,False,False,False,[]
Le paludi della morte,Film,False,False,False,False,False,[]
Le pistolere,Film,False,False,False,False,False,[]
Le più belle truffe del mondo,Film,False,False,False,False,False,[]
Le ragazze di San Frediano,Film,False,False,False,False,False,[]
Le ragazze non piangono,Film,False,False,False,False,False,[]
Le regole della pazzia,Film,False,False,False,False,False,[]
Le ricette della signora Toku,Film,True,False,True,True,False,['Toku']
Le sorelle Macaluso (film),Film,False,False,True,False,False,['Macaluso']
Le spie uccidono in silenzio,Film,False,False,False,False,False,[]
Le staffette della memoria,Film,False,False,False,False,False,[]
Le ultime cose,Film,False,False,False,False,False,[]
Lea (2015),Film,True,False,False,False,False,['Lea']
Legacy of Lies - Gioco d'inganni,Film,False,False,False,False,False,[]
Legami mortali,Film,False,False,False,False,False,[]
Legend,Film,False,False,False,False,False,[]
Lei è sempre la mia follia,Film,False,False,False,False,False,[]
Les Carabiniers,Film,False,False,False,False,False,[]
Letizia,Film,True,False,False,False,False,['Letizia']
Letto n° 6,Film,False,False,False,False,False,[]
Likemeback,Film,False,False,False,False,False,[]
Limite,Film,False,False,False,False,False,[]
Lo smemorato di Collegno,Film,False,False,False,False,False,[]
Lo specchio di Lorenzo,Film,False,True,False,False,False,['Lorenzo']
Lockdown 2020 – L’Italia invisibile,Film,False,False,False,False,False,[]
London Boulevard,Film,False,False,False,False,False,[]
Lontano lontano,Film,False,False,False,False,False,[]
Lorello e Brunello,Film,False,True,False,False,False,"['Lorello', 'Brunello']"
Los Zuluagas (2021),Film,False,False,True,False,False,['Zuluagas']
Lucania,Film,False,False,False,False,False,[]
Lui non sarà più tuo,Film,False,False,False,False,False,[]
Lupi nell'abisso,Film,False,False,False,False,False,[]
Magari,Film,False,False,False,False,False,[]
Maicol Jecson,Film,False,True,True,False,True,"['Maicol', 'Jecson']"
Maigret a Pigalle,Film,False,True,True,False,True,['Maigret']
Malati di sesso,Film,True,False,False,False,False,['Malati']
Maledetta Primavera,Film,False,False,False,False,False,[]
Malombra,Film,False,False,False,False,False,[]
Mamma + Mamma,Film,False,False,False,False,False,[]
"Mamma mia, che impressione!",Film,False,False,False,False,False,[]
Mammarranca,Film,False,False,False,False,False,[]
Mancino naturale,Film,False,False,False,False,False,[]
Manhattan,Film,False,False,False,False,False,[]
Mani di fata,Film,False,False,False,False,False,[]
Mani Rosse,Film,False,False,False,False,False,[]
Mannaggia alla miseria,Film,False,False,False,False,False,[]
Maraviglioso Boccaccio,Film,False,False,True,False,False,['Boccaccio']
Marcel!,Film,False,True,False,False,False,['Marcel']
Mare di grano,Film,False,False,False,False,False,[]
Mare matto,Film,False,False,False,False,False,[]
Mare Nero,Film,False,False,False,False,False,[]
Marghe e sua madre,Film,True,False,False,False,False,['Marghe']
Margin Call,Film,False,False,False,False,False,[]
Maria Antonietta - La storia vera,Film,True,False,False,False,False,"['Maria', 'Antonietta']"
Maria Zef,Film,True,False,True,True,False,"['Maria', 'Zef']"
Marilyn ha gli occhi neri,Film,True,False,False,False,False,['Marilyn']
Marisa della Magliana,Film,True,False,True,True,False,"['Marisa', 'della Magliana']"
Mariti in pericolo,Film,False,False,False,False,False,[]
Martin Eden (Film),Film,False,True,True,False,True,['Martin Eden']
Maruzzella,Film,True,False,False,False,False,['Maruzzella']
Maternal,Film,False,False,False,False,False,[]
Matrimoni e altri disastri,Film,False,False,False,False,False,[]
Medicus,Film,False,False,False,False,False,[]
Memoria,Film,False,False,False,False,False,[]
Menocchio,Film,False,False,True,False,False,['Menocchio']
Mes Petites Amoureuses - I miei primi piccoli amori,Film,False,False,False,False,False,[]
Metti la nonna in freezer,Film,False,False,False,False,False,[]
Metti una notte,Film,False,False,False,False,False,[]
Mi chiedo quando ti mancherò,Film,False,False,False,False,False,[]
Mi vedete?,Film,False,False,False,False,False,[]
Mia,Film,True,False,False,False,False,['Mia']
Mia madre,Film,True,False,False,False,False,['Mia']
Mia moglie è un fantasma,Film,True,False,False,False,False,['Mia']
Mia sorella,Film,True,False,False,False,False,['Mia']
Miami Beach,Film,False,False,False,False,False,[]
Mila,Film,True,False,False,False,False,['Mila']
Milano calibro 9,Film,False,False,False,False,False,[]
"Mio Dio, come sono caduta in basso!",Film,True,False,False,False,False,['Mio']
Mio figlio (2022),Film,False,False,False,False,False,[]
Mio figlio professore,Film,False,False,False,False,False,[]
Miracle,Film,False,False,False,False,False,[]
Miseria e nobiltà (di M.Mattoli),Film,False,False,True,False,False,['Mattoli']
Miss Italia (film),Film,False,False,False,False,False,[]
Miss Merkel - Morte al castello,Film,False,False,True,False,False,['Merkel']
Miss Merkel - Morte al cimitero,Film,False,False,True,False,False,['Merkel']
Miss Sloane - Giochi di potere,Film,True,False,True,True,False,['Miss Sloane']
Mission to Mars,Film,False,False,False,False,False,[]
Missione di morte,Film,False,False,False,False,False,[]
Mississippi Grind,Film,False,False,False,False,False,[]
Mister Felicità,Film,False,False,False,False,False,[]
Modalità aereo,Film,False,False,False,False,False,[]
Mogli pericolose,Film,False,False,False,False,False,[]
Mogliamante,Film,False,False,False,False,False,[]
Molly's Game,Film,True,False,False,False,False,['Molly']
Molti sogni per le strade,Film,False,False,False,False,False,[]
Momenti di trascurabile felicità,Film,False,False,False,False,False,[]
Mondocane,Film,False,False,False,False,False,[]
Monica,Film,True,False,False,False,False,['Monica']
Monitor,Film,False,False,False,False,False,[]
Monte,Film,False,True,False,False,False,['Monte']
Moonfall,Film,False,False,False,False,False,[]
Morgan il pirata,Film,False,True,False,False,False,['Morgan']
Morte in Normandia,Film,False,False,False,False,False,[]
"Morto Troisi, viva Troisi!",Film,False,False,True,False,False,['Troisi']
Mother's day,Film,False,False,False,False,False,[]
My Name Is Joe,Film,False,True,False,False,False,['Joe']
My Soul Summer,Film,False,False,False,False,False,[]
Méditerranée,Film,False,False,False,False,False,[]
N. N. vigilata speciale,Film,False,False,False,False,False,[]
"Napoli, Palermo, New York - Il triangolo della camorra",Film,False,False,False,False,False,[]
Narciso e Boccadoro,Film,False,True,False,False,False,['Narciso']
Nata di marzo,Film,False,False,False,False,False,[]
Nati stanchi,Film,False,False,False,False,False,[]
Nato a Casal di Principe,Film,False,False,False,False,False,[]
Nato Raro,Film,False,True,True,False,True,"['Nato', 'Raro']"
Naufragi,Film,False,False,False,False,False,[]
Navigator,Film,False,False,False,False,False,[]
Need for Speed,Film,False,False,False,False,False,[]
"Nefertite, regina del Nilo",Film,True,False,False,False,False,['Nefertite']
